dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
68,drummer1/eval_session/4,104,kick,2,11,1,10,1,0.09090909090909091,0.5,0.15384615384615385,0.015043462227920152
68,drummer1/eval_session/4,104,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.014692012631163265
68,drummer1/eval_session/4,104,tom,0,13,0,13,0,0.0,1.0,0.0,
68,drummer1/eval_session/4,104,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.01976884211722596
68,drummer1/eval_session/4,104,cymbal,0,5,0,5,0,0.0,1.0,0.0,
69,drummer1/eval_session/4,108,kick,0,10,0,10,0,0.0,1.0,0.0,
69,drummer1/eval_session/4,108,snare,1,8,0,8,1,0.0,0.0,0.0,
69,drummer1/eval_session/4,108,tom,0,8,0,8,0,0.0,1.0,0.0,
69,drummer1/eval_session/4,108,hihat,5,5,1,4,4,0.2,0.2,0.20000000000000004,0.034761798711590686
69,drummer1/eval_session/4,108,cymbal,0,5,0,5,0,0.0,1.0,0.0,
70,drummer1/eval_session/4,112,kick,1,11,1,10,0,0.09090909090909091,1.0,0.16666666666666669,0.01102494222287283
70,drummer1/eval_session/4,112,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.037673417889341976
70,drummer1/eval_session/4,112,tom,0,13,0,13,0,0.0,1.0,0.0,
70,drummer1/eval_session/4,112,hihat,5,4,2,2,3,0.5,0.4,0.4444444444444445,0.02701130437067034
70,drummer1/eval_session/4,112,cymbal,0,5,0,5,0,0.0,1.0,0.0,
71,drummer1/eval_session/4,116,kick,2,12,2,10,0,0.16666666666666666,1.0,0.2857142857142857,0.008858599157078931
71,drummer1/eval_session/4,116,snare,1,9,1,8,0,0.1111111111111111,1.0,0.19999999999999998,0.005956099703739004
71,drummer1/eval_session/4,116,tom,0,12,0,12,0,0.0,1.0,0.0,
71,drummer1/eval_session/4,116,hihat,6,9,6,3,0,0.6666666666666666,1.0,0.8,0.013229225400218625
71,drummer1/eval_session/4,116,cymbal,0,9,0,9,0,0.0,1.0,0.0,
72,drummer1/eval_session/5,4,kick,1,13,0,13,1,0.0,0.0,0.0,
72,drummer1/eval_session/5,4,snare,6,7,2,5,4,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.03483337861677954
72,drummer1/eval_session/5,4,tom,0,12,0,12,0,0.0,1.0,0.0,
72,drummer1/eval_session/5,4,hihat,0,5,0,5,0,0.0,1.0,0.0,
72,drummer1/eval_session/5,4,cymbal,0,5,0,5,0,0.0,1.0,0.0,
73,drummer1/eval_session/5,8,kick,2,10,1,9,1,0.1,0.5,0.16666666666666669,0.01536960330679843
73,drummer1/eval_session/5,8,snare,2,9,1,8,1,0.1111111111111111,0.5,0.1818181818181818,0.008376444413278117
73,drummer1/eval_session/5,8,tom,0,9,0,9,0,0.0,1.0,0.0,
73,drummer1/eval_session/5,8,hihat,8,5,3,2,5,0.6,0.375,0.4615384615384615,0.03471956054684974
73,drummer1/eval_session/5,8,cymbal,0,5,0,5,0,0.0,1.0,0.0,
74,drummer1/eval_session/5,16,kick,3,9,1,8,2,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.00019501139002254479
74,drummer1/eval_session/5,16,snare,2,7,1,6,1,0.14285714285714285,0.5,0.22222222222222224,0.029038502499630137
74,drummer1/eval_session/5,16,tom,0,9,0,9,0,0.0,1.0,0.0,
74,drummer1/eval_session/5,16,hihat,8,6,5,1,3,0.8333333333333334,0.625,0.7142857142857143,0.013450314902428063
74,drummer1/eval_session/5,16,cymbal,0,6,0,6,0,0.0,1.0,0.0,
75,drummer1/eval_session/5,24,kick,3,14,3,11,0,0.21428571428571427,1.0,0.35294117647058826,0.029661373796246993
75,drummer1/eval_session/5,24,snare,2,10,1,9,1,0.1,0.5,0.16666666666666669,0.04025849243410595
75,drummer1/eval_session/5,24,tom,0,8,0,8,0,0.0,1.0,0.0,
75,drummer1/eval_session/5,24,hihat,7,7,4,3,3,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.019106549976093706
75,drummer1/eval_session/5,24,cymbal,0,7,0,7,0,0.0,1.0,0.0,
76,drummer1/eval_session/5,32,kick,0,7,0,7,0,0.0,1.0,0.0,
76,drummer1/eval_session/5,32,snare,3,4,3,1,0,0.75,1.0,0.8571428571428571,0.009824619586815355
76,drummer1/eval_session/5,32,tom,0,11,0,11,0,0.0,1.0,0.0,
76,drummer1/eval_session/5,32,hihat,3,4,3,1,0,0.75,1.0,0.8571428571428571,0.008491303419619718
76,drummer1/eval_session/5,32,cymbal,0,4,0,4,0,0.0,1.0,0.0,
77,drummer1/eval_session/5,40,kick,2,9,1,8,1,0.1111111111111111,0.5,0.1818181818181818,0.017211432063491707
77,drummer1/eval_session/5,40,snare,2,7,2,5,0,0.2857142857142857,1.0,0.4444444444444445,0.023871626443062788
77,drummer1/eval_session/5,40,tom,0,10,0,10,0,0.0,1.0,0.0,
77,drummer1/eval_session/5,40,hihat,8,6,4,2,4,0.6666666666666666,0.5,0.5714285714285715,0.01681291399008327
77,drummer1/eval_session/5,40,cymbal,0,6,0,6,0,0.0,1.0,0.0,
78,drummer1/eval_session/5,44,kick,2,14,2,12,0,0.14285714285714285,1.0,0.25,0.02028120691408647
78,drummer1/eval_session/5,44,snare,6,13,3,10,3,0.23076923076923078,0.5,0.3157894736842105,0.03427206012667439
78,drummer1/eval_session/5,44,tom,0,13,0,13,0,0.0,1.0,0.0,
