dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
25,drummer1/eval_session/10,52,cymbal,0,11,0,11,0,0.0,1.0,0.0,
26,drummer1/eval_session/10,56,kick,3,7,3,4,0,0.42857142857142855,1.0,0.6,0.004935756573792865
26,drummer1/eval_session/10,56,snare,4,11,4,7,0,0.36363636363636365,1.0,0.5333333333333333,0.0020997812296527363
26,drummer1/eval_session/10,56,tom,0,9,0,9,0,0.0,1.0,0.0,
26,drummer1/eval_session/10,56,hihat,8,11,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.0036734764751198707
26,drummer1/eval_session/10,56,cymbal,0,11,0,11,0,0.0,1.0,0.0,
27,drummer1/eval_session/10,60,kick,1,9,1,8,0,0.1111111111111111,1.0,0.19999999999999998,0.0005850351013902098
27,drummer1/eval_session/10,60,snare,3,10,3,7,0,0.3,1.0,0.4615384615384615,0.0043522765108427635
27,drummer1/eval_session/10,60,tom,5,11,5,6,0,0.45454545454545453,1.0,0.625,0.00235547373029914
27,drummer1/eval_session/10,60,hihat,8,9,7,2,1,0.7777777777777778,0.875,0.823529411764706,0.0022876636615155473
27,drummer1/eval_session/10,60,cymbal,0,9,0,9,0,0.0,1.0,0.0,
28,drummer1/eval_session/2,0,kick,5,8,5,3,0,0.625,1.0,0.7692307692307693,0.0027655023264776596
28,drummer1/eval_session/2,0,snare,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.005891206053649456
28,drummer1/eval_session/2,0,tom,0,6,0,6,0,0.0,1.0,0.0,
28,drummer1/eval_session/2,0,hihat,7,10,7,3,0,0.7,1.0,0.8235294117647058,0.004529347295586568
28,drummer1/eval_session/2,0,cymbal,0,9,0,9,0,0.0,1.0,0.0,
29,drummer1/eval_session/2,4,kick,5,15,5,10,0,0.3333333333333333,1.0,0.5,0.0028664526085193875
29,drummer1/eval_session/2,4,snare,9,14,8,6,1,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.005926135487204046
29,drummer1/eval_session/2,4,tom,0,11,0,11,0,0.0,1.0,0.0,
29,drummer1/eval_session/2,4,hihat,9,16,9,7,0,0.5625,1.0,0.72,0.005960412262165754
29,drummer1/eval_session/2,4,cymbal,0,15,0,15,0,0.0,1.0,0.0,
30,drummer1/eval_session/2,8,kick,5,14,5,9,0,0.35714285714285715,1.0,0.5263157894736842,0.004777391210975512
30,drummer1/eval_session/2,8,snare,10,14,7,7,3,0.5,0.7,0.5833333333333334,0.00768320913256425
30,drummer1/eval_session/2,8,tom,0,12,0,12,0,0.0,1.0,0.0,
30,drummer1/eval_session/2,8,hihat,9,14,7,7,2,0.5,0.7777777777777778,0.6086956521739131,0.003862017775054041
30,drummer1/eval_session/2,8,cymbal,0,15,0,15,0,0.0,1.0,0.0,
31,drummer1/eval_session/2,12,kick,5,12,5,7,0,0.4166666666666667,1.0,0.5882352941176471,0.0030683310058921887
31,drummer1/eval_session/2,12,snare,7,13,5,8,2,0.38461538461538464,0.7142857142857143,0.5,0.010797748315530301
31,drummer1/eval_session/2,12,tom,0,12,0,12,0,0.0,1.0,0.0,
31,drummer1/eval_session/2,12,hihat,9,13,7,6,2,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.00479011351952847
31,drummer1/eval_session/2,12,cymbal,0,14,0,14,0,0.0,1.0,0.0,
32,drummer1/eval_session/2,16,kick,5,16,5,11,0,0.3125,1.0,0.47619047619047616,0.0031827992463057788
32,drummer1/eval_session/2,16,snare,9,13,5,8,4,0.38461538461538464,0.5555555555555556,0.4545454545454546,0.008207731731269775
32,drummer1/eval_session/2,16,tom,0,14,0,14,0,0.0,1.0,0.0,
32,drummer1/eval_session/2,16,hihat,9,13,8,5,1,0.6153846153846154,0.8888888888888888,0.7272727272727274,0.00431297635741939
32,drummer1/eval_session/2,16,cymbal,0,14,0,14,0,0.0,1.0,0.0,
33,drummer1/eval_session/2,20,kick,6,12,6,6,0,0.5,1.0,0.6666666666666666,0.003756631439325031
33,drummer1/eval_session/2,20,snare,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.002566941454204084
33,drummer1/eval_session/2,20,tom,0,11,0,11,0,0.0,1.0,0.0,
33,drummer1/eval_session/2,20,hihat,9,14,9,5,0,0.6428571428571429,1.0,0.782608695652174,0.003868514748285949
33,drummer1/eval_session/2,20,cymbal,0,13,0,13,0,0.0,1.0,0.0,
34,drummer1/eval_session/2,24,kick,5,11,5,6,0,0.45454545454545453,1.0,0.625,0.0016662295551256757
34,drummer1/eval_session/2,24,snare,6,13,5,8,1,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.005680742561732689
34,drummer1/eval_session/2,24,tom,0,13,0,13,0,0.0,1.0,0.0,
34,drummer1/eval_session/2,24,hihat,9,14,9,5,0,0.6428571428571429,1.0,0.782608695652174,0.0028929340006850776
34,drummer1/eval_session/2,24,cymbal,0,14,0,14,0,0.0,1.0,0.0,
35,drummer1/eval_session/2,28,kick,3,12,3,9,0,0.25,1.0,0.4,0.0033364103296356085
35,drummer1/eval_session/2,28,snare,10,12,8,4,2,0.6666666666666666,0.8,0.7272727272727272,0.009317463701886542
35,drummer1/eval_session/2,28,tom,0,15,0,15,0,0.0,1.0,0.0,
