dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
63,drummer1/eval_session/4,72,cymbal,0,4,0,4,0,0.0,1.0,0.0,
64,drummer1/eval_session/4,80,kick,2,8,1,7,1,0.125,0.5,0.2,0.004208274079136162
64,drummer1/eval_session/4,80,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.004762683904089848
64,drummer1/eval_session/4,80,tom,0,10,0,10,0,0.0,1.0,0.0,
64,drummer1/eval_session/4,80,hihat,5,5,5,0,0,1.0,1.0,1.0,0.009071115436332324
64,drummer1/eval_session/4,80,cymbal,0,5,0,5,0,0.0,1.0,0.0,
65,drummer1/eval_session/4,92,kick,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.002390023107870636
65,drummer1/eval_session/4,92,snare,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.006961510851810293
65,drummer1/eval_session/4,92,tom,0,8,0,8,0,0.0,1.0,0.0,
65,drummer1/eval_session/4,92,hihat,5,5,4,1,1,0.8,0.8,0.8000000000000002,0.00453060848980532
65,drummer1/eval_session/4,92,cymbal,0,5,0,5,0,0.0,1.0,0.0,
66,drummer1/eval_session/4,96,kick,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.004555931926584569
66,drummer1/eval_session/4,96,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.006717656648077885
66,drummer1/eval_session/4,96,tom,0,5,0,5,0,0.0,1.0,0.0,
66,drummer1/eval_session/4,96,hihat,5,5,5,0,0,1.0,1.0,1.0,0.01075094063901037
66,drummer1/eval_session/4,96,cymbal,0,5,0,5,0,0.0,1.0,0.0,
67,drummer1/eval_session/4,100,kick,1,10,1,9,0,0.1,1.0,0.18181818181818182,0.004208451961747913
67,drummer1/eval_session/4,100,snare,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.011974857523868399
67,drummer1/eval_session/4,100,tom,0,10,0,10,0,0.0,1.0,0.0,
67,drummer1/eval_session/4,100,hihat,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091,0.005531274298151051
67,drummer1/eval_session/4,100,cymbal,0,6,0,6,0,0.0,1.0,0.0,
68,drummer1/eval_session/4,104,kick,2,7,2,5,0,0.2857142857142857,1.0,0.4444444444444445,0.001443687895198894
68,drummer1/eval_session/4,104,snare,1,9,1,8,0,0.1111111111111111,1.0,0.19999999999999998,0.0027229533552312057
68,drummer1/eval_session/4,104,tom,0,7,0,7,0,0.0,1.0,0.0,
68,drummer1/eval_session/4,104,hihat,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091,0.0031273576748344105
68,drummer1/eval_session/4,104,cymbal,0,6,0,6,0,0.0,1.0,0.0,
69,drummer1/eval_session/4,108,kick,0,9,0,9,0,0.0,1.0,0.0,
69,drummer1/eval_session/4,108,snare,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.009755809301692064
69,drummer1/eval_session/4,108,tom,0,11,0,11,0,0.0,1.0,0.0,
69,drummer1/eval_session/4,108,hihat,5,4,4,0,1,1.0,0.8,0.888888888888889,0.00545636780070069
69,drummer1/eval_session/4,108,cymbal,0,4,0,4,0,0.0,1.0,0.0,
70,drummer1/eval_session/4,112,kick,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.006390023763521728
70,drummer1/eval_session/4,112,snare,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.0029615027455786036
70,drummer1/eval_session/4,112,tom,0,9,0,9,0,0.0,1.0,0.0,
70,drummer1/eval_session/4,112,hihat,5,5,5,0,0,1.0,1.0,1.0,0.006825435449206612
70,drummer1/eval_session/4,112,cymbal,0,5,0,5,0,0.0,1.0,0.0,
71,drummer1/eval_session/4,116,kick,2,7,1,6,1,0.14285714285714285,0.5,0.22222222222222224,0.0023712560266695593
71,drummer1/eval_session/4,116,snare,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.0001511110416074768
71,drummer1/eval_session/4,116,tom,0,7,0,7,0,0.0,1.0,0.0,
71,drummer1/eval_session/4,116,hihat,6,7,6,1,0,0.8571428571428571,1.0,0.923076923076923,0.003245637284610081
71,drummer1/eval_session/4,116,cymbal,0,7,0,7,0,0.0,1.0,0.0,
72,drummer1/eval_session/5,4,kick,1,13,0,13,1,0.0,0.0,0.0,
72,drummer1/eval_session/5,4,snare,6,7,6,1,0,0.8571428571428571,1.0,0.923076923076923,0.006855742343203755
72,drummer1/eval_session/5,4,tom,0,8,0,8,0,0.0,1.0,0.0,
72,drummer1/eval_session/5,4,hihat,0,6,0,6,0,0.0,1.0,0.0,
72,drummer1/eval_session/5,4,cymbal,0,6,0,6,0,0.0,1.0,0.0,
73,drummer1/eval_session/5,8,kick,2,11,2,9,0,0.18181818181818182,1.0,0.3076923076923077,0.0020907362072376118
73,drummer1/eval_session/5,8,snare,2,11,2,9,0,0.18181818181818182,1.0,0.3076923076923077,0.001859459306647715
73,drummer1/eval_session/5,8,tom,0,12,0,12,0,0.0,1.0,0.0,
73,drummer1/eval_session/5,8,hihat,8,9,8,1,0,0.8888888888888888,1.0,0.9411764705882353,0.00438322340333602
73,drummer1/eval_session/5,8,cymbal,0,8,0,8,0,0.0,1.0,0.0,
74,drummer1/eval_session/5,16,kick,3,12,3,9,0,0.25,1.0,0.4,0.002922164733892602
74,drummer1/eval_session/5,16,snare,2,14,2,12,0,0.14285714285714285,1.0,0.25,0.001360545409779923
74,drummer1/eval_session/5,16,tom,0,11,0,11,0,0.0,1.0,0.0,
74,drummer1/eval_session/5,16,hihat,8,8,8,0,0,1.0,1.0,1.0,0.004244927707489354
74,drummer1/eval_session/5,16,cymbal,0,8,0,8,0,0.0,1.0,0.0,
75,drummer1/eval_session/5,24,kick,3,15,3,12,0,0.2,1.0,0.33333333333333337,0.0051171699324827
75,drummer1/eval_session/5,24,snare,2,14,2,12,0,0.14285714285714285,1.0,0.25,0.0031519667767073156
75,drummer1/eval_session/5,24,tom,0,14,0,14,0,0.0,1.0,0.0,
75,drummer1/eval_session/5,24,hihat,7,7,7,0,0,1.0,1.0,1.0,0.005867858528511647
75,drummer1/eval_session/5,24,cymbal,0,7,0,7,0,0.0,1.0,0.0,
76,drummer1/eval_session/5,32,kick,0,9,0,9,0,0.0,1.0,0.0,
76,drummer1/eval_session/5,32,snare,3,3,3,0,0,1.0,1.0,1.0,0.006266097184341052
76,drummer1/eval_session/5,32,tom,0,6,0,6,0,0.0,1.0,0.0,
76,drummer1/eval_session/5,32,hihat,3,3,3,0,0,1.0,1.0,1.0,0.005664417130826181
76,drummer1/eval_session/5,32,cymbal,0,3,0,3,0,0.0,1.0,0.0,
77,drummer1/eval_session/5,40,kick,2,11,2,9,0,0.18181818181818182,1.0,0.3076923076923077,0.0020473137593357044
77,drummer1/eval_session/5,40,snare,2,11,2,9,0,0.18181818181818182,1.0,0.3076923076923077,0.0025552944801832678
77,drummer1/eval_session/5,40,tom,0,11,0,11,0,0.0,1.0,0.0,
77,drummer1/eval_session/5,40,hihat,8,7,7,0,1,1.0,0.875,0.9333333333333333,0.00966677020736834
77,drummer1/eval_session/5,40,cymbal,0,7,0,7,0,0.0,1.0,0.0,
